iso3c,date,country,region,income_level,goal,sex,ind_quality
BIH,2020,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,8,FEMALE,1
BIH,2020,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,8,MALE,1
BIH,2020,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,8,NA,0
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,Combined,MALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,Combined,NA,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,1,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,1,NA,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,16,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,16,MALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,3,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,3,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,3,MALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,4,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,4,MALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,5,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,5,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,5,MALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,8,FEMALE,1
BLR,2020,Belarus,Europe & Central Asia,Upper middle income,8,MALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,Combined,BOTHSEX,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,Combined,FEMALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,Combined,MALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,Combined,NA,0
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,1,BOTHSEX,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,1,NA,0
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,16,FEMALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,16,MALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,4,BOTHSEX,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,4,FEMALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,4,MALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,8,BOTHSEX,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,8,FEMALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,8,MALE,1
BLZ,2020,Belize,Latin America & Caribbean,Lower middle income,8,NA,0
BMU,2020,Bermuda,North America,High income,Combined,BOTHSEX,1
BMU,2020,Bermuda,North America,High income,Combined,FEMALE,1
BMU,2020,Bermuda,North America,High income,Combined,MALE,1
BMU,2020,Bermuda,North America,High income,Combined,NA,0
BMU,2020,Bermuda,North America,High income,1,BOTHSEX,1
BMU,2020,Bermuda,North America,High income,1,NA,0
BMU,2020,Bermuda,North America,High income,16,FEMALE,1
BMU,2020,Bermuda,North America,High income,16,MALE,1
BMU,2020,Bermuda,North America,High income,4,BOTHSEX,1
BMU,2020,Bermuda,North America,High income,4,FEMALE,1
BMU,2020,Bermuda,North America,High income,4,MALE,1
BMU,2020,Bermuda,North America,High income,8,NA,0
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,Combined,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,Combined,FEMALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,Combined,MALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,Combined,NA,0.5
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,1,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,1,NA,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,16,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,16,FEMALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,16,MALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,3,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,3,FEMALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,3,MALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,4,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,4,FEMALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,4,MALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,8,BOTHSEX,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,8,FEMALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,8,MALE,1
BOL,2020,Bolivia,Latin America & Caribbean,Lower middle income,8,NA,0
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,Combined,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,Combined,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,Combined,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,Combined,NA,0.5
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,1,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,1,NA,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,16,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,16,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,16,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,3,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,3,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,3,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,4,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,4,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,5,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,5,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,5,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,8,BOTHSEX,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,8,FEMALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,8,MALE,1
BRA,2020,Brazil,Latin America & Caribbean,Upper middle income,8,NA,0
BRB,2020,Barbados,Latin America & Caribbean,High income,Combined,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,Combined,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,Combined,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,Combined,NA,0
BRB,2020,Barbados,Latin America & Caribbean,High income,1,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,1,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,1,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,1,NA,0
BRB,2020,Barbados,Latin America & Caribbean,High income,16,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,16,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,16,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,3,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,3,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,3,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,4,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,4,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,4,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,8,BOTHSEX,1
BRB,2020,Barbados,Latin America & Caribbean,High income,8,FEMALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,8,MALE,1
BRB,2020,Barbados,Latin America & Caribbean,High income,8,NA,0
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,Combined,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,Combined,FEMALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,Combined,MALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,Combined,NA,0
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,1,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,1,NA,0
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,16,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,4,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,4,FEMALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,4,MALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,5,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,5,FEMALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,5,MALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,8,BOTHSEX,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,8,FEMALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,8,MALE,1
BRN,2020,Brunei Darussalam,East Asia & Pacific,High income,8,NA,0
BTN,2020,Bhutan,South Asia,Lower middle income,Combined,BOTHSEX,1
BTN,2020,Bhutan,South Asia,Lower middle income,Combined,FEMALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,Combined,MALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,Combined,NA,0.5
BTN,2020,Bhutan,South Asia,Lower middle income,1,BOTHSEX,1
BTN,2020,Bhutan,South Asia,Lower middle income,1,NA,1
BTN,2020,Bhutan,South Asia,Lower middle income,16,FEMALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,16,MALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,4,BOTHSEX,1
BTN,2020,Bhutan,South Asia,Lower middle income,4,FEMALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,4,MALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,5,FEMALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,5,MALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,8,BOTHSEX,1
BTN,2020,Bhutan,South Asia,Lower middle income,8,FEMALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,8,MALE,1
BTN,2020,Bhutan,South Asia,Lower middle income,8,NA,0
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,Combined,BOTHSEX,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,Combined,FEMALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,Combined,MALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,Combined,NA,0
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,1,BOTHSEX,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,1,NA,0
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,3,BOTHSEX,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,3,FEMALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,3,MALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,4,BOTHSEX,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,4,FEMALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,4,MALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,8,BOTHSEX,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,8,FEMALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,8,MALE,1
BWA,2020,Botswana,Sub-Saharan Africa,Upper middle income,8,NA,0
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,Combined,FEMALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,Combined,MALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,Combined,NA,0
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,1,BOTHSEX,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,1,NA,0
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,16,FEMALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,16,MALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,3,BOTHSEX,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,3,FEMALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,3,MALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,4,BOTHSEX,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,4,FEMALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,4,MALE,1
CAF,2020,Central African Republic,Sub-Saharan Africa,Low income,8,NA,0
CAN,2020,Canada,North America,High income,Combined,BOTHSEX,1
CAN,2020,Canada,North America,High income,Combined,FEMALE,1
CAN,2020,Canada,North America,High income,Combined,MALE,1
CAN,2020,Canada,North America,High income,Combined,NA,0
CAN,2020,Canada,North America,High income,1,BOTHSEX,1
CAN,2020,Canada,North America,High income,1,NA,0
CAN,2020,Canada,North America,High income,16,BOTHSEX,1
CAN,2020,Canada,North America,High income,16,FEMALE,1
CAN,2020,Canada,North America,High income,16,MALE,1
CAN,2020,Canada,North America,High income,4,BOTHSEX,1
CAN,2020,Canada,North America,High income,4,FEMALE,1
CAN,2020,Canada,North America,High income,4,MALE,1
CAN,2020,Canada,North America,High income,5,FEMALE,1
CAN,2020,Canada,North America,High income,5,MALE,1
CAN,2020,Canada,North America,High income,8,BOTHSEX,1
CAN,2020,Canada,North America,High income,8,FEMALE,1
CAN,2020,Canada,North America,High income,8,MALE,1
CAN,2020,Canada,North America,High income,8,NA,0
CHE,2020,Switzerland,Europe & Central Asia,High income,Combined,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,Combined,FEMALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,Combined,MALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,Combined,NA,0
CHE,2020,Switzerland,Europe & Central Asia,High income,1,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,1,NA,0
CHE,2020,Switzerland,Europe & Central Asia,High income,16,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,16,FEMALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,16,MALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,3,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,4,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,4,FEMALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,4,MALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,5,FEMALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,5,MALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,8,BOTHSEX,1
CHE,2020,Switzerland,Europe & Central Asia,High income,8,FEMALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,8,MALE,1
CHE,2020,Switzerland,Europe & Central Asia,High income,8,NA,0
CHL,2020,Chile,Latin America & Caribbean,High income,Combined,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,Combined,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,Combined,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,Combined,NA,0.5
CHL,2020,Chile,Latin America & Caribbean,High income,1,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,1,NA,1
CHL,2020,Chile,Latin America & Caribbean,High income,16,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,16,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,16,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,3,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,3,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,3,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,4,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,4,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,4,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,5,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,5,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,5,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,8,BOTHSEX,1
CHL,2020,Chile,Latin America & Caribbean,High income,8,FEMALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,8,MALE,1
CHL,2020,Chile,Latin America & Caribbean,High income,8,NA,0
CHN,2020,China,East Asia & Pacific,Upper middle income,Combined,BOTHSEX,1
CHN,2020,China,East Asia & Pacific,Upper middle income,Combined,FEMALE,1
CHN,2020,China,East Asia & Pacific,Upper middle income,Combined,MALE,1
CHN,2020,China,East Asia & Pacific,Upper middle income,Combined,NA,0.5
CHN,2020,China,East Asia & Pacific,Upper middle income,1,BOTHSEX,1
CHN,2020,China,East Asia & Pacific,Upper middle income,1,NA,1
CHN,2020,China,East Asia & Pacific,Upper middle income,4,BOTHSEX,1
CHN,2020,China,East Asia & Pacific,Upper middle income,5,BOTHSEX,1
CHN,2020,China,East Asia & Pacific,Upper middle income,5,FEMALE,1
CHN,2020,China,East Asia & Pacific,Upper middle income,5,MALE,1
CHN,2020,China,East Asia & Pacific,Upper middle income,8,BOTHSEX,1
CHN,2020,China,East Asia & Pacific,Upper middle income,8,NA,0
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,Combined,NA,0.5
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1,NA,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,16,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,3,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,3,FEMALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,3,MALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4,FEMALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4,MALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,5,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,5,FEMALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,5,MALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,8,BOTHSEX,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,8,FEMALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,8,MALE,1
CIV,2020,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,8,NA,0
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,Combined,NA,0.5
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,1,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,1,NA,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,16,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,16,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,16,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,3,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,3,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,3,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,4,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,4,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,4,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,5,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,5,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,5,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,8,BOTHSEX,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,8,FEMALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,8,MALE,1
CMR,2020,Cameroon,Sub-Saharan Africa,Lower middle income,8,NA,0
COD,2020,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
COD,2020,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,Combined,FEMALE,1
COD,2020,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,Combined,MALE,1
COD,2020,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,Combined,NA,0.5
COD,2020,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,1,BOTHSEX,1
