Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Migratory status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","MIGPER","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2000","75","2000","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2000","47.6","2000","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2000","9.2","2000","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2001","44.6","2001","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2001","4.1","2001","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2001","74.2","2001","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0.93","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","NONMIG","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","6.76","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","MIGPER","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","84","Belize","2021","0","2021","","","","","Source: ADM-EBR - Social Security Board Records","","Reference group coverage: Insured persons | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","NONMIG","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","100","Bulgaria","2000","7.3","2000","","","","","Source: ADM - Administrative reports","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2005","11.7","2005","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2005","7","2005","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2006","0.4","2006","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2006","12","2006","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2006","6","2006","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2007","0.4","2007","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2007","6.3","2007","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","620","Portugal","2007","10.8","2007","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2002","2.1","2002","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","222","El Salvador","2002","55.9","2002","","","","","Source: ADM-IR - Administrative Records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security","","Institutional sector coverage: Public sector only | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons | Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","MALE","PER_100000_EMP"
