Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Education level],[Nature],[Reporting Type],[Sex],[Units]
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","384","Côte d'Ivoire","2019","86.83927","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2016","100","2016","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2016","93.92202","2016","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2016","92.94118","2016","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2017","92.94118","2017","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2017","93.92898","2017","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2017","100","2017","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2019","100","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","388","Jamaica","2019","95.08009","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2018","62.15151","2018","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2018","99.93519","2018","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2018","35.5813","2018","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2019","61.53228","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2019","35.75171","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","400","Jordan","2019","100","2019","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2000","100","2000","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2000","100","2000","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2000","100","2000","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2001","100","2001","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2001","100","2001","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2001","100","2001","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2002","100","2002","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2002","100","2002","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2002","100","2002","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2003","100","2003","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2003","100","2003","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2003","100","2003","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2004","100","2004","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2004","100","2004","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2004","100","2004","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2005","100","2005","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2005","100","2005","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2005","100","2005","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2006","100","2006","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2006","100","2006","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2006","100","2006","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2007","100","2007","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2007","100","2007","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2007","100","2007","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2008","100","2008","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","LOWSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2008","100","2008","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2008","100","2008","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2009","100","2009","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","PRIMAR","C","G","","PERCENT"
"4","4.a","4.a.1","SE_ACS_SANIT","Proportion of schools with access to access to single-sex basic sanitation, by education level (%)","410","Republic of Korea","2009","100","2009","","","","","UNESCO Institute for Statistics.  Data extracted on 13 April 2021.","","","UPPSEC","C","G","","PERCENT"
